USER ID,POP_rate,ROCK_rate,TECHNO_rate,SONGS_LISTENED,SONGS_RECOMMENDED
1933171841224,0,0,0,TITLE: Starships,TITLE: No Guidance (feat. Drake),TITLE: Trampoline (with ZAYN),TITLE: Sugar (feat. Francesco Yates),TITLE: Muny - Album Version (Edited),TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: Best Thing I Never Had,TITLE: Like A G6,TITLE: Lay It All on Me,TITLE: Company
1933171841416,0,0,0,TITLE: BURNITUP!,TITLE: Attention,TITLE: Let Me Love You (Until You Learn To Love Yourself),TITLE: Summer,TITLE: Million Reasons,TITLE: Up,TITLE: Water Under the Bridge,TITLE: Run the World (Girls),TITLE: No Guidance (feat. Drake),TITLE: Bang Bang
1933171841480,0,0,0,TITLE: This Is What You Came For,TITLE: Malibu,"TITLE: Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",TITLE: Ghosttown,TITLE: Try,TITLE: Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verr鋞er,TITLE: Last Friday Night (T.G.I.F.),TITLE: The Hills,TITLE: Baby Don't Lie,"TITLE: Me, Myself & I"
1933171842248,0,0,0,TITLE: Just the Way You Are,TITLE: Not About Angels,TITLE: Lemon,TITLE: Beautiful Birds (feat. Birdy),TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: All of Me,TITLE: Cold Water (feat. Justin Bieber & M?,TITLE: Only Girl (In The World),TITLE: Someone Like You,"TITLE: Happy - From ""Despicable Me 2"""
1933171842056,0,0,0,TITLE: Lemon,TITLE: Dangerous Woman,TITLE: Runnin' (Lose It All),TITLE: Silence,TITLE: First Time,TITLE: What's My Name?,TITLE: Sucker,TITLE: Make Me... (feat. G-Eazy),"TITLE: Hey, Soul Sister",TITLE: Freak
1933171843016,0,0,0,TITLE: Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verr鋞er,TITLE: Heartbreaker,TITLE: Pep Rally,TITLE: Never Be the Same - Radio Edit,TITLE: Steal My Girl,TITLE: Been You,TITLE: Worth It,TITLE: International Love,TITLE: Under Control,TITLE: Supplies
1933171847304,0,0,0,TITLE: Sweet Nothing (feat. Florence Welch),TITLE: You're Mine (Eternal),TITLE: Work Bitch,TITLE: Clarity,TITLE: Paradise,TITLE: S&M Remix,TITLE: 24K Magic,TITLE: Shape of You,TITLE: Bodak Yellow,TITLE: 3
1933171847496,0,0,0,TITLE: Yeah 3x,TITLE: Shout Out to My Ex,TITLE: Rise,TITLE: Not a Bad Thing,TITLE: No Vacancy (with Sebasti醤 Yatra),TITLE: LIKE I WOULD,TITLE: First Time,TITLE: Happier,TITLE: Hello,TITLE: Let Me Love You (Until You Learn To Love Yourself)
1933171848200,0,0,0,TITLE: The Edge Of Glory,TITLE: Cut To The Feeling,TITLE: Lose You To Love Me,TITLE: Telephone,TITLE: Lust for Life (with The Weeknd),TITLE: Lips Are Movin,TITLE: We Found Love,TITLE: Light It Up (feat. Nyla & Fuse ODG) [Remix],TITLE: Bad At Love,TITLE: Uptown Funk
1933171848392,0,0,0,TITLE: Out Of The Woods,TITLE: Night Changes,TITLE: Overdose,TITLE: Can't Hold Us (feat. Ray Dalton),TITLE: I Want You To Know,TITLE: A Thousand Years,TITLE: Takeaway,TITLE: Applause,TITLE: Latch,TITLE: Wolves
1933171848712,0,0,0,TITLE: Latch,TITLE: Your Love Is My Drug,TITLE: Fancy,TITLE: Water Under the Bridge,TITLE: The Feeling,TITLE: Confident,TITLE: Blow,TITLE: Love Never Felt So Good,TITLE: Shape of You,TITLE: Dangerous
1933171849160,0,0,0,TITLE: Grenade,TITLE: I Don抰 Wanna Live Forever (Fifty Shades Darker),TITLE: Papi,TITLE: Born This Way,TITLE: LIKE I WOULD,TITLE: Wide Awake,TITLE: Blown,TITLE: Kill Em With Kindness,TITLE: Talk (feat. Disclosure),TITLE: Foolish Games
1933171849032,0,0,0,TITLE: Mirrors - Radio Edit,TITLE: E.T.,TITLE: Say Something,TITLE: Silence,TITLE: Hello,TITLE: Look What You Made Me Do,TITLE: Bad At Love,TITLE: It Ain't Me (with Selena Gomez),TITLE: Locked Out of Heaven,TITLE: Sucker
1933171849992,0,0,0,TITLE: Despacito - Remix,TITLE: NO,TITLE: Roar,TITLE: Only Love Can Hurt Like This,TITLE: Only Human,TITLE: Genie In a Bottle,TITLE: What Do You Mean? - Acoustic,TITLE: #thatPOWER,TITLE: Champagne Problems,TITLE: Get Low (with Liam Payne)
1933171850504,0,0,0,TITLE: What About Love,TITLE: Love Me Again,TITLE: Mirrors - Radio Edit,TITLE: End Game,TITLE: Steal My Girl,TITLE: I Love It (feat. Charli XCX),TITLE: Eenie Meenie,TITLE: A Thousand Years,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: Antisocial (with Travis Scott)
1933171850632,0,0,0,TITLE: Do You Wanna Come Over?,TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: I Wanna Go,TITLE: Final Song,TITLE: Underneath the Tree,TITLE: Mirrors - Radio Edit,TITLE: Booty,TITLE: Bad Romance,TITLE: Take It Off,TITLE: Sing
1933171851208,0,0,0,TITLE: What About Us,TITLE: Lay It All on Me,"TITLE: Hold On, We're Going Home",TITLE: Glad You Came,TITLE: Let Me Love You (Until You Learn To Love Yourself),TITLE: On My Mind,TITLE: Cooler Than Me - Single Mix,TITLE: St Jude,TITLE: Price Tag,TITLE: Anywhere
1933171851528,0,0,0,TITLE: Like A G6,TITLE: Nothing Breaks Like a Heart (feat. Miley Cyrus),TITLE: Best Song Ever,TITLE: Yesterday (feat. Bebe Rexha),TITLE: We Own The Night,"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",TITLE: The Hills,TITLE: Rise,TITLE: Want to Want Me,TITLE: Lips Are Movin
1933171851656,0,0,0,TITLE: Meet Me Halfway,TITLE: Cold (feat. Future),TITLE: Summer,TITLE: Hello,TITLE: Kills You Slowly,TITLE: Ghosttown,TITLE: We Are Never Ever Getting Back Together,TITLE: The One That Got Away,TITLE: Strip That Down (feat. Quavo),TITLE: End Game
1933171852040,0,0,0,TITLE: Change,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: Same Old Love,TITLE: She Looks So Perfect,TITLE: Capital Letters,TITLE: Kill Em With Kindness,TITLE: Cruel (feat. ZAYN),TITLE: Starships,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: Mirrors - Radio Edit
1933171852488,0,0,0,TITLE: Don't Stop the Party (feat. TJR),TITLE: Remember I Told You,TITLE: Turn Up the Music,TITLE: Glad You Came,TITLE: I Like It,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: Despacito - Remix,TITLE: Only Girl (In The World),TITLE: She Looks So Perfect,TITLE: What Lovers Do (feat. SZA)
1933171852808,0,0,0,TITLE: My Way,TITLE: Uptown Funk,TITLE: She Looks So Perfect,TITLE: When We Were Young,TITLE: Ain't Your Mama,TITLE: Club Can't Handle Me (feat. David Guetta),TITLE: Want To,TITLE: Where Have You Been,TITLE: Closer,TITLE: Influence
1933171853192,0,0,0,TITLE: Crying in the Club,TITLE: Beautiful Birds (feat. Birdy),TITLE: Despacito - Remix,TITLE: Cheers (Drink To That),TITLE: Nervous,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Blame,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Take Me To Church,TITLE: Jar of Hearts
1933171853448,0,0,0,TITLE: Focus,TITLE: Love Me Again,TITLE: Partition,TITLE: Cut To The Feeling,TITLE: Mirrors - Radio Edit,TITLE: Hurts,TITLE: Close,TITLE: Say Something,TITLE: Love On Top,TITLE: Runnin' (Lose It All)
1933171853832,0,0,0,TITLE: Con Calma - Remix,TITLE: Cheers (Drink To That),TITLE: BO$$,TITLE: Desire,TITLE: Free Me,TITLE: 24K Magic,TITLE: The Edge Of Glory,TITLE: Wait,TITLE: Whataya Want from Me,TITLE: A Little Party Never Killed Nobody (All We Got)
1933171854216,0,0,0,TITLE: Shape of You,TITLE: Boyfriend,TITLE: FourFiveSeconds,TITLE: Wish That You Were Here - From 揗iss Peregrine抯 Home for Peculiar Children?Original Motion Picture,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: I Like It,TITLE: Someone You Loved,TITLE: Something Just Like This,TITLE: Partition,TITLE: Someone Like You
1933171854664,0,0,0,TITLE: Tonight Tonight,TITLE: Maps,TITLE: Body Say,TITLE: I'm Into You,TITLE: Dark Horse,TITLE: #Beautiful,TITLE: Cheap Thrills,TITLE: Some Nights,TITLE: DJ Got Us Fallin' In Love (feat. Pitbull),TITLE: Free Me
1933171854984,0,0,0,TITLE: Die Young,TITLE: Starving,TITLE: Body Moves,TITLE: Out Of The Woods,TITLE: Million Years Ago,TITLE: Take Back the Night,TITLE: Thinking out Loud,TITLE: Love Yourself,TITLE: Steal My Girl,TITLE: Stay The Night - Featuring Hayley Williams Of Paramore
1933171855432,0,0,0,TITLE: Work,TITLE: Whataya Want from Me,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",TITLE: On The Floor,TITLE: Written in the Stars (feat. Eric Turner),TITLE: How Deep Is Your Love,TITLE: Last Friday Night (T.G.I.F.),TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Rock That Body,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit
1933171855688,0,0,0,TITLE: Malibu,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: Too Good,TITLE: Bang Bang,TITLE: What the Hell,TITLE: Stay With Me,TITLE: Beautiful People (feat. Khalid),TITLE: Next To Me,TITLE: Baby,TITLE: Pompeii
1933171856264,0,0,0,TITLE: Muny - Album Version (Edited),TITLE: Naturally,TITLE: The Feeling,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: What About Love,TITLE: Tonight Tonight,TITLE: Partition,TITLE: We Found Love,TITLE: First Time,TITLE: The Heart Wants What It Wants
1933171856584,0,0,0,TITLE: Havana (feat. Young Thug),TITLE: Words as Weapons,TITLE: Send My Love (To Your New Lover),TITLE: You And I,TITLE: Bon app閠it,TITLE: Start,TITLE: Shape of You,TITLE: PILLOWTALK,TITLE: You Lost Me,TITLE: On My Mind
1933171856648,0,0,0,TITLE: No Guidance (feat. Drake),TITLE: Younger Now,TITLE: Love Somebody,"TITLE: How Far I'll Go - From ""Moana""",TITLE: Tonight (I'm Fuckin' You),TITLE: Rolling in the Deep,TITLE: My House,TITLE: Se駉rita,TITLE: Like I'm Gonna Lose You (feat. John Legend),TITLE: Fancy
1933171857416,0,0,0,TITLE: Something Just Like This,TITLE: Muny - Album Version (Edited),TITLE: I Lived,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: Good Time,TITLE: XO,TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: Partition,TITLE: Starboy,TITLE: Payphone
1933171857864,0,0,0,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: Too Good,TITLE: Problem,TITLE: This Is What You Came For,TITLE: Telephone,TITLE: Beauty And A Beat,TITLE: Beautiful Birds (feat. Birdy),TITLE: Love You Like A Love Song,TITLE: Rock N Roll,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
1933171858056,0,0,0,TITLE: Just the Way You Are,TITLE: Part Of Me,TITLE: Look What You Made Me Do,TITLE: Trampoline (with ZAYN),TITLE: Truth Hurts,TITLE: Company,TITLE: The Hills,TITLE: Hold It Against Me,TITLE: Supernova,TITLE: Best Song Ever
1933171858824,0,0,0,TITLE: I Got You,TITLE: Reality - Radio Edit,TITLE: Underneath the Tree,TITLE: Best Song Ever,TITLE: Love Never Felt So Good,TITLE: Slide (feat. Frank Ocean & Migos),TITLE: Close,TITLE: Sing,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti)
1933171858632,0,0,0,TITLE: Ain't Your Mama,TITLE: BO$$,TITLE: Let Her Go,TITLE: Lose You To Love Me,TITLE: Love The Way You Lie,TITLE: Messin' Around,TITLE: Want to Want Me,TITLE: Praying,TITLE: Shout Out to My Ex,TITLE: The One That Got Away
1933171859080,0,0,0,TITLE: You're Mine (Eternal),TITLE: Burn,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: My My My!,TITLE: LIKE I WOULD,TITLE: In My Blood,TITLE: Die Young,TITLE: Only Human,TITLE: Someone You Loved,TITLE: Chun-Li
1933171859784,0,0,0,TITLE: Jar of Hearts,TITLE: Whataya Want from Me,TITLE: Anywhere,TITLE: Glad You Came,"TITLE: Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",TITLE: E.T.,TITLE: Don't Stop the Party (feat. TJR),TITLE: End Game,TITLE: Love Yourself,"TITLE: Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")"
1933171859656,0,0,0,TITLE: Doesn't Mean Anything,TITLE: Familiar,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Hold It Against Me,TITLE: Raise Your Glass,TITLE: Set Fire to the Rain,TITLE: Only Girl (In The World),TITLE: Make Me Like You,TITLE: Time of Our Lives,TITLE: Let Me
1933171860424,0,0,0,TITLE: Drunk in Love,TITLE: Mirrors - Radio Edit,TITLE: Foolish Games,TITLE: Clown,TITLE: Best Thing I Never Had,TITLE: Steal My Girl,TITLE: I Don抰 Wanna Live Forever (Fifty Shades Darker),TITLE: All Around The World (La La La),TITLE: Love Me Harder,TITLE: Hands To Myself
1933171861192,0,0,0,TITLE: The Greatest,TITLE: Blow Me (One Last Kiss),TITLE: Love Yourself,TITLE: Antisocial (with Travis Scott),TITLE: Love Me Harder,TITLE: It Will Rain,TITLE: Cooler Than Me - Single Mix,TITLE: Mmm Yeah (feat. Pitbull),TITLE: Love On Top,TITLE: BO$$
1933171860744,0,0,0,TITLE: Don't Call Me Up,TITLE: #thatPOWER,TITLE: Trampoline (with ZAYN),TITLE: IDGAF,TITLE: Bodak Yellow,TITLE: Just Can抰 Get Enough,TITLE: Rolling in the Deep,TITLE: Runnin' (Lose It All),TITLE: St Jude,TITLE: Some Nights
1933171862024,0,0,0,TITLE: #thatPOWER,TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: My First Kiss - feat. Ke$ha,TITLE: Make Me... (feat. G-Eazy),TITLE: Perfect,TITLE: Take Back the Night,TITLE: Tonight Tonight,TITLE: What Makes You Beautiful,TITLE: I Know What You Did Last Summer,TITLE: 3
1933171861960,0,0,0,TITLE: #thatPOWER,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: All Around The World (La La La),TITLE: #Beautiful,TITLE: Feel This Moment (feat. Christina Aguilera),TITLE: Made In The USA,TITLE: Only Human,TITLE: Stay With Me,TITLE: Hands To Myself,TITLE: Time of Our Lives
1933171862344,0,0,0,TITLE: Wherever I Go,TITLE: Story of My Life,TITLE: Rich Boy,TITLE: If I Had You,TITLE: Messin' Around,TITLE: Truth Hurts,TITLE: It Ain't Me (with Selena Gomez),TITLE: Sugar (feat. Francesco Yates),TITLE: Turning Page,TITLE: Keeping Your Head Up
1933171863048,0,0,0,TITLE: Boom Boom,TITLE: Runnin' (Lose It All),TITLE: 7 Years,TITLE: I Like It,TITLE: Hands To Myself,TITLE: The Greatest,TITLE: Brave,TITLE: Reggaet髇 Lento (Remix),TITLE: Let Me Be Your Lover,TITLE: Not a Bad Thing
1933171863496,0,0,0,TITLE: Next To Me,TITLE: L.A.LOVE (la la),TITLE: Focus,TITLE: Blame,TITLE: I Wanna Go,TITLE: Light It Up (feat. Nyla & Fuse ODG) [Remix],TITLE: Marry The Night,TITLE: Talk Dirty (feat. 2 Chainz),"TITLE: Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",TITLE: What About Us
1933171863752,0,0,0,TITLE: Raise Your Glass,TITLE: Final Song,TITLE: Love Me Again,TITLE: Wrecking Ball,TITLE: Made In The USA,TITLE: Close,TITLE: Never Forget You,TITLE: Super Bass,TITLE: Focus,TITLE: It's On Again - Main Soundtrack
1933171864392,0,0,0,TITLE: Influence,TITLE: Hands To Myself,TITLE: Wait,TITLE: I Don't Care (with Justin Bieber),TITLE: Feel This Moment (feat. Christina Aguilera),TITLE: Love Me Again,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Glad You Came,TITLE: Mmm Yeah (feat. Pitbull),TITLE: Party Rock Anthem
1933171864456,0,0,0,TITLE: Good Life,TITLE: Mmm Yeah (feat. Pitbull),"TITLE: CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",TITLE: Runnin' (Lose It All),TITLE: The Hills,TITLE: Get Low (with Liam Payne),TITLE: Final Song,TITLE: Made In The USA,TITLE: Don't Be A Fool,TITLE: Bang My Head (feat. Sia & Fetty Wap)
1933171864776,0,0,0,TITLE: Paris,TITLE: Wiggle (feat. Snoop Dogg),TITLE: Tell Me You Love Me - NOTD Remix,TITLE: Reality - Radio Edit,TITLE: Cold Water (feat. Justin Bieber & M?,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Can't Hold Us (feat. Ray Dalton),TITLE: Don't Let Me Down,TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack,TITLE: The Hills
1933171865480,0,0,0,TITLE: Telephone,TITLE: Rolling in the Deep,TITLE: Good Life,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: What Do You Mean? - Acoustic,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,TITLE: NO,TITLE: Make Me... (feat. G-Eazy),TITLE: Younger Now
1933171865672,0,0,0,TITLE: Overdose,TITLE: My House,TITLE: Crying in the Club,TITLE: Take Me To Church,TITLE: Closer,TITLE: I Want You To Know,TITLE: Elastic Heart,TITLE: Break Free,TITLE: Picky - Remix,TITLE: Dog Days Are Over
1933171865800,0,0,0,TITLE: S&M Remix,TITLE: How Deep Is Your Love,TITLE: What Do You Mean?,TITLE: Into You,TITLE: I Don't Care (with Justin Bieber),TITLE: The Heart Wants What It Wants,TITLE: Love Yourself,TITLE: Genie In a Bottle,TITLE: If I Lose Myself - Alesso vs OneRepublic,TITLE: Toothbrush
1933171866440,0,0,0,TITLE: Sugar (feat. Francesco Yates),TITLE: Marry The Night,TITLE: Roses,TITLE: Toothbrush,TITLE: Trampoline (with ZAYN),TITLE: Runnin' (Lose It All),TITLE: Written in the Stars (feat. Eric Turner),TITLE: Treasure,TITLE: Adore You,TITLE: Crying in the Club
1933171866888,0,0,0,TITLE: International Love,TITLE: Antisocial (with Travis Scott),TITLE: DJ Got Us Fallin' In Love (feat. Pitbull),TITLE: End Game,TITLE: Don't Be so Hard on Yourself,TITLE: Animals,TITLE: Hello,TITLE: Sick Boy,TITLE: Perfect Illusion,TITLE: Pompeii
1933171867080,0,0,0,TITLE: Pompeii,TITLE: Marry You,TITLE: Stay The Night - Featuring Hayley Williams Of Paramore,TITLE: Sugar,TITLE: Lose Yourself to Dance,TITLE: Beautiful People (feat. Khalid),TITLE: Side To Side,TITLE: Electricity (with Dua Lipa),TITLE: What Do You Mean? - Acoustic,TITLE: Cold (feat. Future)
1933171871944,0,0,0,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: Work Bitch,TITLE: Get Low (with Liam Payne),TITLE: Messin' Around,TITLE: Freak,TITLE: All of Me,TITLE: Sweet Nothing (feat. Florence Welch),TITLE: Dangerous Woman,TITLE: Kissing Strangers,TITLE: Angel
1933171871816,0,0,0,TITLE: Don't Call Me Up,TITLE: Stay,TITLE: Treasure,TITLE: Mmm Yeah (feat. Pitbull),TITLE: I'm Not The Only One,TITLE: Never Be the Same - Radio Edit,TITLE: Swish Swish,TITLE: Hall of Fame,TITLE: Water Under the Bridge,TITLE: We Are Young (feat. Janelle Mon醗)
1933171872200,0,0,0,TITLE: Love Yourself,TITLE: Steal My Girl,TITLE: Overdose,TITLE: Do You Wanna Come Over?,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Mi Gente (feat. Beyonc?,TITLE: Look What You Made Me Do,TITLE: One Call Away (feat. Tyga) - Remix,TITLE: Strip That Down (feat. Quavo),TITLE: Ghosttown
1933171872968,0,0,0,TITLE: Born This Way,TITLE: Rise,TITLE: La La La (Brasil 2014) (feat. Carlinhos Brown),TITLE: Finesse - Remix; feat. Cardi B,TITLE: I Wanna Go,TITLE: Freak,TITLE: Good Life,TITLE: What Do You Mean? - Acoustic,TITLE: Daylight,TITLE: Love The Way You Lie
1933171872904,0,0,0,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",TITLE: Million Reasons,TITLE: Lust for Life (with The Weeknd),TITLE: Out Of The Woods,TITLE: The Hills,TITLE: Up,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: I Like It,TITLE: For You (With Rita Ora),TITLE: All of Me
1933171873544,0,0,0,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: You're Mine (Eternal),TITLE: Desire,TITLE: Side To Side,TITLE: A Thousand Years,TITLE: Blurred Lines,TITLE: Made In The USA,TITLE: Invitation,TITLE: Outta Nowhere (feat. Danny Mercer),TITLE: Bad At Love
1933171874184,0,0,0,TITLE: #thatPOWER,TITLE: TKO,TITLE: Gorilla,TITLE: I'm Into You,TITLE: Take Me To Church,TITLE: Rather Be (feat. Jess Glynne),TITLE: My First Kiss - feat. Ke$ha,TITLE: Written in the Stars (feat. Eric Turner),TITLE: Beauty And A Beat,TITLE: TiK ToK
