USER ID,POP_rate,ROCK_rate,TECHNO_rate,SONGS_LISTENED,SONGS_RECOMMENDED
2368752143752,90.0,0,10.0,TITLE: Love Somebody,TITLE: Glad You Came,TITLE: My Way,TITLE: Beauty And A Beat,TITLE: Shake It Off,TITLE: Spark The Fire,TITLE: Maps,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Let Her Go,TITLE: Stay The Night - Featuring Hayley Williams Of Paramore,TITLE: Dangerous Woman,TITLE: Mark My Words,TITLE: Chained To The Rhythm,TITLE: All I Ask
2368752144264,90.0,0,10.0,TITLE: St Jude,TITLE: These Days,TITLE: BO$$,TITLE: Hello,TITLE: We Are Never Ever Getting Back Together,TITLE: All About That Bass,TITLE: Water Under the Bridge,TITLE: PILLOWTALK,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Cut To The Feeling,TITLE: Body Moves,TITLE: For You (With Rita Ora),TITLE: Blown,TITLE: Bad At Love
2368752144456,70.0,10.0,20.0,TITLE: human,TITLE: Rich Boy,TITLE: BURNITUP!,TITLE: Tired,TITLE: Maps,TITLE: Anywhere,TITLE: Bang My Head (feat. Sia & Fetty Wap),TITLE: Naturally,TITLE: Start,TITLE: Mercy,TITLE: Spark The Fire,TITLE: Chained To The Rhythm,TITLE: Clown,TITLE: Him & I (with Halsey)
2368752144776,100.0,0,0,TITLE: Wherever I Go,"TITLE: Let It Go - From ""Frozen / Single Version",TITLE: Partition,TITLE: Lose You To Love Me,TITLE: Suit & Tie,TITLE: Champagne Problems,TITLE: We Are Young (feat. Janelle Mon醗),TITLE: Play Hard (feat. Ne-Yo & Akon) - New Edit,TITLE: We Found Love,TITLE: Lust for Life (with The Weeknd),TITLE: I'm Into You,"TITLE: Ooh La La (from ""The Smurfs 2"")",TITLE: Shout Out to My Ex,TITLE: Roar,TITLE: Want To
2368752145160,90.0,10.0,0,TITLE: Love Runs Out,TITLE: Filthy,TITLE: Everybody Talks,TITLE: Give Me Everything,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: A Sky Full of Stars,TITLE: Strip That Down (feat. Quavo),TITLE: Last Friday Night (T.G.I.F.),TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: Can't Remember to Forget You (feat. Rihanna),TITLE: Give Me Everything,TITLE: Secrets,TITLE: New Rules,TITLE: Picky - Remix
2368752145544,90.0,10.0,0,TITLE: I Don't Care (with Justin Bieber),TITLE: Time of Our Lives,TITLE: For You (With Rita Ora),TITLE: Stereo Hearts (feat. Adam Levine),TITLE: Tonight Tonight,TITLE: Paradise,TITLE: Influence,TITLE: I Really Like You,TITLE: Wrecking Ball,TITLE: Wide Awake,TITLE: End Game,TITLE: Overdose,TITLE: Yesterday (feat. Bebe Rexha),TITLE: What About Love
2368752145288,90.0,0,10.0,TITLE: Shake It Off,TITLE: Stay,TITLE: All I Ask,TITLE: Give Me Everything,TITLE: Sorry,TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: If I Lose Myself - Alesso vs OneRepublic,TITLE: I Like It,TITLE: These Days,TITLE: Maps,TITLE: Worth It,TITLE: Baby Don't Lie,TITLE: Glad You Came,TITLE: I Luh Ya Papi
2368752145928,70.0,10.0,20.0,TITLE: Lemon,TITLE: Bad Liar,TITLE: All About That Bass,TITLE: Wake Me Up,TITLE: Girl On Fire (feat. Nicki Minaj) - Inferno Version,TITLE: What I Need (feat. Kehlani),TITLE: Scars To Your Beautiful,TITLE: Sparks,TITLE: Brave,TITLE: Bad At Love,TITLE: No Vacancy (with Sebasti醤 Yatra),TITLE: 2U (feat. Justin Bieber),TITLE: Take It Off,TITLE: All Around The World (La La La)
2368752146440,90.0,0,10.0,TITLE: Rock N Roll,TITLE: Me Too,TITLE: Hey Brother,TITLE: MOVE TO MIAMI,TITLE: Really Don't Care,TITLE: We Are Never Ever Getting Back Together,TITLE: New Rules,TITLE: Hands To Myself,TITLE: What Lovers Do (feat. SZA),TITLE: Close,TITLE: I'll Show You,TITLE: All I Ask,TITLE: no tears left to cry,TITLE: Mama
2368752146376,70.0,0,30.0,TITLE: California Gurls,TITLE: Blown,TITLE: Next To Me,TITLE: Little Lies,TITLE: I'm Not The Only One,TITLE: Good as Hell (feat. Ariana Grande) - Remix,TITLE: Love Me Again,TITLE: Booty,TITLE: Broken Arrows,TITLE: Happier,TITLE: Heart Attack,TITLE: WTF (Where They From),TITLE: Boyfriend,TITLE: Reality (feat. Janieck Devy) - Radio Edit
2368752146504,90.0,10.0,0,TITLE: Kiss You,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Boom Boom,TITLE: Something Just Like This,TITLE: Mi Gente (feat. Beyonc?,TITLE: Some Nights,TITLE: I Like It,TITLE: Rock That Body,TITLE: Roses,TITLE: Like A G6,TITLE: Problem,TITLE: Bon app閠it,TITLE: Booty,TITLE: California Gurls
2368752147400,80.0,0,20.0,"TITLE: Me, Myself & I",TITLE: Just Can抰 Get Enough,TITLE: Runnin' (Lose It All),TITLE: I Knew You Were Trouble.,TITLE: Same Old Love,TITLE: Heartbeat Song,TITLE: What Lovers Do (feat. SZA),TITLE: Work,TITLE: Want to Want Me,TITLE: New Rules,TITLE: For You (With Rita Ora),TITLE: Confident,TITLE: Dog Days Are Over,TITLE: Greenlight (feat. Flo Rida & LunchMoney Lewis),"TITLE: Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)"
2368752147592,70.0,10.0,20.0,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Let Me Be Your Lover,TITLE: Not a Bad Thing,TITLE: Love The Way You Lie,TITLE: Prayer in C - Robin Schulz Radio Edit,TITLE: E.T.,TITLE: Clarity,TITLE: Look What You Made Me Do,TITLE: You're Mine (Eternal),TITLE: Teenage Dream,TITLE: In My Blood,TITLE: Same Old Love,TITLE: How Do You Sleep?,TITLE: Truth Hurts
2368752147656,70.0,0,30.0,TITLE: Dangerous Woman,TITLE: Friends (with BloodPop?,TITLE: Cheap Thrills,TITLE: Sexy And I Know It,TITLE: Lemon,TITLE: Latch,TITLE: Yeah 3x,TITLE: Team,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: No Guidance (feat. Drake),TITLE: I'm Into You,TITLE: Burn,TITLE: Blurred Lines,TITLE: Waves - Robin Schulz Radio Edit
2368752148232,100.0,0,0,TITLE: Like A G6,TITLE: Party Rock Anthem,TITLE: Sparks,TITLE: Company,TITLE: Only Human,TITLE: Not Myself Tonight,TITLE: Strip That Down (feat. Quavo),TITLE: 7 Years,TITLE: Havana (feat. Young Thug),TITLE: human,TITLE: L.A.LOVE (la la),TITLE: Do You Wanna Come Over?,TITLE: Ain't Your Mama,TITLE: Invitation,TITLE: On My Mind
2368752148424,80.0,10.0,10.0,TITLE: Broken Arrows,TITLE: Mark My Words,TITLE: Giant (with Rag'n'Bone Man),TITLE: For You (With Rita Ora),TITLE: Crying in the Club,TITLE: Wings,TITLE: Remember I Told You,TITLE: I Wanna Go,TITLE: Come & Get It,TITLE: Imma Be,TITLE: Yesterday (feat. Bebe Rexha),"TITLE: Let It Go - From ""Frozen / Single Version",TITLE: I Got You,TITLE: Call Me Maybe
2368752152648,100.0,0,0,TITLE: Boom Boom,TITLE: Cold (feat. Future),TITLE: The Edge Of Glory,TITLE: End Game,TITLE: Brave,TITLE: Nothing Breaks Like a Heart (feat. Miley Cyrus),TITLE: Sugar (feat. Francesco Yates),TITLE: Some Nights,TITLE: Out Of The Woods,TITLE: Blurred Lines,TITLE: Perfect Illusion,TITLE: What About Love,TITLE: Impossible,TITLE: Only Girl (In The World),TITLE: What Makes You Beautiful
2368752153288,80.0,10.0,10.0,TITLE: Rock That Body,TITLE: There for You,TITLE: Naturally,TITLE: Love On Top,TITLE: Sick Boy,TITLE: Boom Boom,TITLE: Take Me To Church,TITLE: Imma Be,TITLE: Till the World Ends,"TITLE: Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",TITLE: Trumpets,TITLE: Trampoline (with ZAYN),TITLE: Super Bass,TITLE: Give It 2 U
2368752153480,90.0,0,10.0,TITLE: Praying,TITLE: True Colors,TITLE: Love On The Brain,TITLE: Give It 2 U,TITLE: Cold (feat. Future),TITLE: Sucker,TITLE: Beneath Your Beautiful,TITLE: For You (With Rita Ora),TITLE: Dear Future Husband,TITLE: Stay With Me,TITLE: Kills You Slowly,TITLE: Rock That Body,TITLE: Chun-Li,TITLE: St Jude
2368752153544,50.0,10.0,40.0,TITLE: Fancy,TITLE: Praying,TITLE: Messin' Around,TITLE: Hold It Against Me,TITLE: Runnin' (Lose It All),TITLE: L.A.LOVE (la la),TITLE: Truth Hurts,TITLE: Take It Off,TITLE: Tequila,TITLE: First Time,TITLE: Night Changes,TITLE: Mark My Words,TITLE: OMG (feat. will.i.am),TITLE: Hey Brother
2368752154184,80.0,10.0,10.0,TITLE: Treasure,TITLE: Pep Rally,TITLE: Girls Like You (feat. Cardi B),TITLE: Work,TITLE: Rude,TITLE: Antisocial (with Travis Scott),TITLE: Fancy,TITLE: I Took A Pill In Ibiza - Seeb Remix,TITLE: All of Me,TITLE: Blown,TITLE: Invading My Mind,TITLE: Thrift Shop (feat. Wanz),TITLE: Change,TITLE: The Cure
2368752154056,80.0,10.0,10.0,TITLE: A L I E N S,TITLE: What's My Name?,TITLE: Turning Page,TITLE: Needed Me,TITLE: First Time,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Heart Attack,TITLE: I'm Not The Only One,TITLE: Find U Again (feat. Camila Cabello),TITLE: Kissing Strangers,TITLE: My House,TITLE: S&M Remix,TITLE: Come Get It Bae,TITLE: We Found Love
2368752154440,90.0,10.0,0,TITLE: Written in the Stars (feat. Eric Turner),TITLE: Just Give Me a Reason (feat. Nate Ruess),TITLE: Finally Found You,TITLE: You And I,TITLE: What I Need (feat. Kehlani),TITLE: Dusk Till Dawn - Radio Edit,TITLE: Next To Me,TITLE: One More Night,TITLE: Firework,TITLE: Starboy,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Stay With Me,TITLE: Dance Again,TITLE: Dog Days Are Over
2368752155080,80.0,10.0,10.0,TITLE: Hands To Myself,TITLE: Pep Rally,TITLE: Don't Be A Fool,TITLE: See You Again (feat. Charlie Puth),TITLE: The Hills,TITLE: Daylight,TITLE: What Do You Mean? - Acoustic,TITLE: Make Me... (feat. G-Eazy),TITLE: Like A G6,TITLE: No Vacancy (with Sebasti醤 Yatra),TITLE: Nervous,TITLE: Treasure,TITLE: Genie In a Bottle,TITLE: Supplies
2368752154952,90.0,10.0,0,TITLE: Out Of The Woods,TITLE: Girls Like You (feat. Cardi B),TITLE: Make Me... (feat. G-Eazy),TITLE: Kiss You,TITLE: TiK ToK,TITLE: Talk (feat. Disclosure),TITLE: 3,TITLE: You And I,TITLE: Electric Love,TITLE: Capital Letters,TITLE: Papi,TITLE: I Don't Care (with Justin Bieber),TITLE: Play Hard (feat. Ne-Yo & Akon) - New Edit,TITLE: Jar of Hearts
2368752155336,70.0,10.0,20.0,TITLE: Elastic Heart,TITLE: Live It Up,TITLE: Sorry Not Sorry,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: What Lovers Do (feat. SZA),TITLE: Love,TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack,TITLE: The Hills,TITLE: All I Ask,TITLE: Champagne Problems,TITLE: Chained To The Rhythm,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: 43776,TITLE: First Time
2368752155912,100.0,0,0,TITLE: Slide (feat. Frank Ocean & Migos),TITLE: E.T.,TITLE: I Don't Care (with Justin Bieber),TITLE: Blame,TITLE: Antisocial (with Travis Scott),TITLE: Last Friday Night (T.G.I.F.),TITLE: Burn,TITLE: What Do You Mean? - Acoustic,TITLE: When We Were Young,TITLE: Rich Love (with Seeb),TITLE: What Lovers Do (feat. SZA),TITLE: Boom Boom,TITLE: Spark The Fire,TITLE: Telephone,TITLE: South of the Border (feat. Camila Cabello & Cardi B)
2368752155848,50.0,20.0,30.0,TITLE: Love Me Harder,TITLE: Heroes (we could be),TITLE: Focus,TITLE: Reality (feat. Janieck Devy) - Radio Edit,TITLE: Truth Hurts,TITLE: Not About Angels,TITLE: All of Me,TITLE: Underneath the Tree,TITLE: The One That Got Away,TITLE: Girls Like You (feat. Cardi B),TITLE: Take It Off,TITLE: Born This Way,TITLE: Words as Weapons,TITLE: Tired
2368752156232,70.0,0,30.0,"TITLE: Me, Myself & I",TITLE: There for You,TITLE: What the Hell,TITLE: The Greatest,TITLE: Love,TITLE: Loca,TITLE: Beauty And A Beat,TITLE: Stronger (What Doesn't Kill You),TITLE: Move,TITLE: Like I'm Gonna Lose You (feat. John Legend),TITLE: Don't Let Me Down,TITLE: Young Girls,TITLE: Pompeii,TITLE: Higher Love
2368752161096,90.0,0,10.0,TITLE: I Don't Care (with Justin Bieber),TITLE: You Da One,TITLE: Bang My Head (feat. Sia & Fetty Wap),TITLE: Outta Nowhere (feat. Danny Mercer),TITLE: Attention,TITLE: Reality (feat. Janieck Devy) - Radio Edit,TITLE: Jealous - Remix,TITLE: Like I'm Gonna Lose You (feat. John Legend),TITLE: Higher,TITLE: Someone Like You,TITLE: Light It Up (feat. Nyla & Fuse ODG) [Remix],TITLE: Starships,TITLE: Been You,TITLE: Memories
2368752161224,90.0,10.0,0,TITLE: Slow Hands,TITLE: Try,TITLE: Walk On Water (feat. Beyonc?,TITLE: LIKE I WOULD,TITLE: I Know What You Did Last Summer,TITLE: Live It Up,TITLE: Cooler Than Me - Single Mix,TITLE: I Love It (feat. Charli XCX),TITLE: Uptown Funk,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: On The Floor,TITLE: Rockabye (feat. Sean Paul & Anne-Marie),TITLE: Locked Out of Heaven,TITLE: Me Too
2368752161608,100.0,0,0,TITLE: Girls Like You (feat. Cardi B),TITLE: Blow,TITLE: Giant (with Rag'n'Bone Man),TITLE: Written in the Stars (feat. Eric Turner),TITLE: Capital Letters,TITLE: Sparks,TITLE: Blurred Lines,TITLE: Angel,TITLE: Set Fire to the Rain,TITLE: Domino,TITLE: WTF (Where They From),"TITLE: Ooh La La (from ""The Smurfs 2"")",TITLE: Fireball (feat. John Ryan),TITLE: Influence,TITLE: Rock That Body
2368752161928,90.0,10.0,0,TITLE: Cooler Than Me - Single Mix,TITLE: Suit & Tie,TITLE: Rockabye (feat. Sean Paul & Anne-Marie),TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: Walk On Water (feat. Beyonc?,TITLE: Stitches,TITLE: Sorry,TITLE: Call Me Maybe,TITLE: Daylight,TITLE: Wiggle (feat. Snoop Dogg),TITLE: Living For Love,TITLE: All I Ask,TITLE: What Makes You Beautiful,TITLE: Just the Way You Are
2368752161800,80.0,10.0,10.0,TITLE: I Lived,TITLE: Talk (feat. Disclosure),TITLE: Legendary Lovers,TITLE: Alejandro,TITLE: Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,TITLE: Lemon,TITLE: Cold (feat. Future),TITLE: Beautiful People (feat. Khalid),TITLE: Want to Want Me,TITLE: Problem,TITLE: Give Me Everything,TITLE: Perfect Illusion,TITLE: End Game,TITLE: Let Me
2368752162184,90.0,0,10.0,TITLE: Dynamite,TITLE: Glad You Came,TITLE: California Gurls,TITLE: Grenade,TITLE: Team,TITLE: Burn,TITLE: First Time,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: Filthy,TITLE: Shout Out to My Ex,TITLE: Slow Hands,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Without You (feat. Usher),TITLE: Hold It Against Me
2368752162760,100.0,0,0,TITLE: #thatPOWER,TITLE: Tonight (I'm Fuckin' You),TITLE: Angel,TITLE: Starving,TITLE: Time of Our Lives,TITLE: Mr. Put It Down,TITLE: Summer,TITLE: Sugar (feat. Francesco Yates),TITLE: Bodak Yellow,TITLE: Wolves,TITLE: Till the World Ends,TITLE: Bon app閠it,TITLE: Naturally,"TITLE: Let It Go - From ""Frozen / Single Version",TITLE: All About That Bass
2368752162888,70.0,20.0,10.0,TITLE: Se駉rita,TITLE: L.A.LOVE (la la),TITLE: The Greatest,TITLE: Only Human,TITLE: Take Me To Church,TITLE: Boyfriend,TITLE: #Beautiful,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Whataya Want from Me,TITLE: Behind Your Back,TITLE: Treasure,TITLE: Roses,TITLE: Pep Rally,TITLE: Paradise
2368752163016,80.0,10.0,10.0,TITLE: Let Me Love You (Until You Learn To Love Yourself),TITLE: Love Me Like You,TITLE: Mi Gente (feat. Beyonc?,TITLE: Free Me,TITLE: Genie In a Bottle,TITLE: Stereo Hearts (feat. Adam Levine),TITLE: If I Lose Myself - Alesso vs OneRepublic,TITLE: Dangerous,TITLE: A L I E N S,TITLE: Focus,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: Rude,TITLE: How Do You Sleep?,TITLE: Trampoline (with ZAYN)
2368752163592,90.0,0,10.0,TITLE: IDGAF,TITLE: Slow Hands,TITLE: The Way,TITLE: Meet Me Halfway,TITLE: Wolves,TITLE: Don't You Worry Child - Radio Edit,TITLE: Up,TITLE: Starving,TITLE: Marry You,TITLE: Supernova,TITLE: Can't Hold Us (feat. Ray Dalton),TITLE: Lose You To Love Me,TITLE: I'll Show You,TITLE: Prayer in C - Robin Schulz Radio Edit
2368752163784,90.0,0,10.0,TITLE: Fireball (feat. John Ryan),TITLE: Set Fire to the Rain,TITLE: Firework,TITLE: Sign of the Times,TITLE: The One That Got Away,TITLE: Truth Hurts,TITLE: This Is What You Came For,TITLE: Sparks,TITLE: You And I,TITLE: I Like It,"TITLE: Love Me Like You Do - From ""Fifty Shades Of Grey""",TITLE: Really Don't Care,TITLE: Only Love Can Hurt Like This,TITLE: Genie In a Bottle
2368752164104,80.0,10.0,10.0,TITLE: Live It Up,TITLE: Champagne Problems,TITLE: G.U.Y.,TITLE: Best Song Ever,TITLE: Suit & Tie,"TITLE: Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",TITLE: Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,TITLE: Hall of Fame,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: The Cure,TITLE: Strip That Down (feat. Quavo),TITLE: Judas,TITLE: Team,TITLE: Company
2368752164360,70.0,10.0,20.0,TITLE: Tonight (I'm Fuckin' You),TITLE: Foolish Games,TITLE: Really Don't Care,TITLE: Empire State of Mind (Part II) Broken Down,TITLE: Into You,TITLE: Me Too,TITLE: Fancy,"TITLE: Feel The Light - From The ""Home"" Soundtrack",TITLE: In the Name of Love,TITLE: Shallow - Radio Edit,TITLE: Don't Be so Hard on Yourself,TITLE: A Thousand Years,TITLE: Maps,TITLE: Heroes (we could be)
2368752164680,90.0,10.0,0,TITLE: 24K Magic,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Anywhere,TITLE: Bad Romance,"TITLE: Hey, Soul Sister",TITLE: OK - Spotify Version,TITLE: Blown,TITLE: Alejandro,TITLE: Don't Stop the Party (feat. TJR),TITLE: Finesse - Remix; feat. Cardi B,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Super Bass,TITLE: Company,TITLE: Sexy And I Know It
