USER ID,POP_rate,ROCK_rate,TECHNO_rate,SONGS_LISTENED,SONGS_RECOMMENDED
2456509166664,70.0,10.0,20.0,TITLE: What Makes You Beautiful,TITLE: Clarity,TITLE: Remember I Told You,TITLE: Beautiful People (feat. Khalid),TITLE: Sparks,TITLE: Don't Call Me Up,TITLE: First Time,TITLE: Give It 2 U,TITLE: Hall of Fame,TITLE: Born This Way,TITLE: Love On Top,TITLE: Sorry Not Sorry,"TITLE: Happy - From ""Despicable Me 2""",TITLE: DJ Got Us Fallin' In Love (feat. Pitbull)
2456509166600,90.0,0,10.0,TITLE: Free Me,TITLE: Invitation,TITLE: Hands To Myself,TITLE: Written in the Stars (feat. Eric Turner),TITLE: Want To,TITLE: What About Us,TITLE: Steal My Girl,TITLE: My First Kiss - feat. Ke$ha,TITLE: On The Floor,TITLE: Stereo Hearts (feat. Adam Levine),TITLE: Not a Bad Thing,TITLE: Wherever I Go,TITLE: You're Mine (Eternal),TITLE: Confident
2456509166920,90.0,0,10.0,TITLE: I Don't Care (with Justin Bieber),TITLE: No Guidance (feat. Drake),TITLE: Send My Love (To Your New Lover),TITLE: Shout Out to My Ex,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: Mark My Words,TITLE: Written in the Stars (feat. Eric Turner),TITLE: Stitches,TITLE: Free Me,TITLE: Applause,TITLE: Filthy,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Pom Poms,TITLE: Younger Now
2456509167560,90.0,10.0,0,TITLE: Dangerous Woman,TITLE: Burn,TITLE: Tell Me You Love Me - NOTD Remix,TITLE: Firework,TITLE: IDGAF,TITLE: Made In The USA,TITLE: Send My Love (To Your New Lover),TITLE: L.A.LOVE (la la),TITLE: Here,"TITLE: Happy - From ""Despicable Me 2""",TITLE: Girls Like You (feat. Cardi B),TITLE: All I Ask,TITLE: I Love It (feat. Charli XCX),TITLE: Sick Boy
2456509167240,80.0,0,20.0,TITLE: Just Give Me a Reason (feat. Nate Ruess),TITLE: See You Again (feat. Charlie Puth),TITLE: Blurred Lines,TITLE: This Is How We Do,TITLE: Not a Bad Thing,TITLE: Rock That Body,TITLE: Jar of Hearts,TITLE: Kill Em With Kindness,TITLE: Call Me Maybe,TITLE: The Greatest,TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: Cut To The Feeling,TITLE: OK - Spotify Version,"TITLE: Love Me Like You Do - From ""Fifty Shades Of Grey""",TITLE: True Colors
2456509167944,80.0,0,20.0,TITLE: Cold Water (feat. Justin Bieber & M?,"TITLE: Me, Myself & I",TITLE: Overdose,TITLE: Broken Arrows,TITLE: We Found Love,TITLE: Pep Rally,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: You Lost Me,TITLE: NO,TITLE: All We Know,TITLE: Work,TITLE: Overdose,TITLE: Run Run Run,TITLE: Good Life,TITLE: Hey Brother
2456509168712,80.0,0,20.0,TITLE: Sexy Bitch (feat. Akon),TITLE: Love Me Again,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: Daylight,TITLE: Him & I (with Halsey),TITLE: Alejandro,TITLE: Lights - Single Version,TITLE: Blame,TITLE: Shout Out to My Ex,TITLE: Clarity,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Rude,TITLE: Wherever I Go,TITLE: Set Fire to the Rain,TITLE: True Colors
2456509168904,70.0,10.0,20.0,TITLE: A Sky Full of Stars,TITLE: Happier,TITLE: Really Don't Care,TITLE: Spark The Fire,TITLE: Easy Love,TITLE: Been You,TITLE: Monster,TITLE: Love Runs Out,TITLE: Best Thing I Never Had,TITLE: Mmm Yeah (feat. Pitbull),TITLE: Locked Out of Heaven,TITLE: Moment 4 Life - Album Version (Edited),TITLE: Everybody Talks,TITLE: Heroes (we could be)
2456509169608,100.0,0,0,"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",TITLE: Dangerous,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","TITLE: Let It Go - From ""Frozen / Single Version",TITLE: Like A G6,TITLE: Sugar,"TITLE: Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",TITLE: Love On Top,TITLE: Last Friday Night (T.G.I.F.),TITLE: One Kiss (with Dua Lipa),TITLE: E.T.,TITLE: Sing,TITLE: Swish Swish,TITLE: Work,TITLE: Malibu
2456509169736,80.0,10.0,10.0,TITLE: I Want You To Know,TITLE: Lay It All on Me,TITLE: Into You,TITLE: Sheezus,TITLE: FourFiveSeconds,TITLE: Invitation,TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: Here,TITLE: The Time (Dirty Bit),TITLE: Everybody Talks,TITLE: Side To Side,TITLE: Chun-Li,TITLE: Youth (feat. Khalid)
2456509169928,100.0,0,0,TITLE: Trampoline (with ZAYN),TITLE: Run Away With Me,TITLE: Mmm Yeah (feat. Pitbull),TITLE: Really Don't Care,TITLE: Find U Again (feat. Camila Cabello),TITLE: Dangerous,TITLE: Strip That Down (feat. Quavo),TITLE: Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verr鋞er,TITLE: Finally Found You,TITLE: Adore You,TITLE: Living For Love,TITLE: Con Calma - Remix,TITLE: What Do You Mean? - Acoustic,TITLE: Telephone,TITLE: It's On Again - Main Soundtrack
2456509170440,90.0,10.0,0,TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: Company,TITLE: A L I E N S,TITLE: Rock N Roll,TITLE: L.A.LOVE (la la),TITLE: Never Forget You,TITLE: Sign of the Times,TITLE: California Gurls,TITLE: Marry You,TITLE: Closer,TITLE: Anywhere,TITLE: Burn,TITLE: Invading My Mind,"TITLE: Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")"
2456509170760,90.0,0,10.0,TITLE: Only Love Can Hurt Like This,TITLE: Monster,TITLE: NO,TITLE: Roses,TITLE: #SELFIE,TITLE: Body Say,TITLE: Body Moves,TITLE: Reggaet髇 Lento (Remix),TITLE: Walks Like Rihanna,TITLE: Angel,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: The One That Got Away,TITLE: Love,TITLE: Love On Top
2456509171208,90.0,0,10.0,TITLE: Yesterday (feat. Bebe Rexha),TITLE: Teenage Dream,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Love On The Brain,TITLE: Boyfriend,TITLE: Lemon,TITLE: Mirrors - Radio Edit,TITLE: Next To Me,TITLE: Rather Be (feat. Jess Glynne),TITLE: Electric Love,TITLE: Take It Off,TITLE: Giant (with Rag'n'Bone Man),TITLE: Slide (feat. Frank Ocean & Migos),TITLE: How Ya Doin'? (feat. Missy Elliott)
2456509171848,80.0,10.0,10.0,TITLE: Shout Out to My Ex,TITLE: Love On Top,TITLE: Mi Gente (feat. Beyonc?,TITLE: Takeaway,TITLE: Best Thing I Never Had,TITLE: Kiss You,"TITLE: How Far I'll Go - From ""Moana""",TITLE: Beautiful People (feat. Khalid),TITLE: Se駉rita,TITLE: Rich Boy,TITLE: Wrecking Ball,TITLE: Sorry,TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: PILLOWTALK
2456509172040,90.0,10.0,0,TITLE: Boom Boom,TITLE: Talk (feat. Disclosure),TITLE: TKO,TITLE: Malibu,TITLE: TiK ToK,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: Praying,TITLE: Adore You,TITLE: Eenie Meenie,TITLE: Kills You Slowly,"TITLE: Feel The Light - From The ""Home"" Soundtrack",TITLE: Body Moves,TITLE: All I Ask,TITLE: Blow
2456509172360,60.0,10.0,30.0,TITLE: Higher,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Marry You,TITLE: Trampoline (with ZAYN),TITLE: Don't You Worry Child - Radio Edit,TITLE: End Game,TITLE: Teenage Dream,TITLE: Freak,TITLE: Truth Hurts,TITLE: LIKE I WOULD,TITLE: Shake It Off,TITLE: Roar,TITLE: S&M Remix,TITLE: In the Name of Love
2456509172936,90.0,0,10.0,TITLE: Bad At Love,TITLE: Slow Hands,TITLE: I Luh Ya Papi,TITLE: Teenage Dream,TITLE: Rather Be (feat. Jess Glynne),TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Blame,TITLE: What's My Name?,TITLE: Takeaway,TITLE: In the Name of Love,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: The Heart Wants What It Wants,TITLE: Supernova,TITLE: Love Yourself
2456509172744,70.0,20.0,10.0,TITLE: Love Runs Out,TITLE: Cheers (Drink To That),TITLE: Empire State of Mind (Part II) Broken Down,TITLE: Wings,TITLE: Ferrari,TITLE: Legendary Lovers,TITLE: Broken Arrows,TITLE: For You (With Rita Ora),TITLE: Say Something,TITLE: When We Were Young,TITLE: Yeah 3x,TITLE: Send My Love (To Your New Lover),TITLE: What Lovers Do (feat. SZA),TITLE: Love Incredible (feat. Camila Cabello)
2456509173512,80.0,10.0,10.0,TITLE: Invitation,TITLE: Telephone,TITLE: First Time,TITLE: Into You,TITLE: Love You Like A Love Song,TITLE: Do You Wanna Come Over?,TITLE: Behind Your Back,TITLE: Se駉rita,TITLE: Can't Remember to Forget You (feat. Rihanna),TITLE: Stitches,TITLE: All About That Bass,TITLE: Wrecking Ball,TITLE: Roses,TITLE: Rock N Roll
2456509177992,90.0,0,10.0,TITLE: Move,TITLE: Jar of Hearts,TITLE: Daylight,TITLE: Dangerous,TITLE: Baby Don't Lie,TITLE: There for You,TITLE: Cold Water (feat. Justin Bieber & M?,TITLE: Cool Girl,TITLE: Blow Me (One Last Kiss),TITLE: Don't,TITLE: Muny - Album Version (Edited),"TITLE: Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",TITLE: Set Fire to the Rain,TITLE: You Da One
2456509178760,70.0,20.0,10.0,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Made In The USA,TITLE: Love Incredible (feat. Camila Cabello),TITLE: Muny - Album Version (Edited),TITLE: Clarity,TITLE: I'm Not The Only One,TITLE: Marry The Night,TITLE: Tee Shirt - Soundtrack Version,TITLE: Blah Blah Blah (feat. 3OH!3),TITLE: OK - Spotify Version,TITLE: Cheers (Drink To That),TITLE: Rude,TITLE: Beautiful People (feat. Khalid),TITLE: Foolish Games
2456509178888,90.0,10.0,0,TITLE: Marry You,TITLE: Just Can抰 Get Enough,TITLE: Without You (feat. Usher),TITLE: Trumpets,TITLE: Cut To The Feeling,TITLE: Want to Want Me,TITLE: Stitches,TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: Judas,TITLE: Cannonball,TITLE: Underneath the Tree,TITLE: Lips Are Movin,TITLE: Work Bitch,TITLE: Applause
2456509179208,100.0,0,0,"TITLE: Let It Go - From ""Frozen / Single Version",TITLE: On My Mind,TITLE: E.T.,TITLE: Shape of You,TITLE: Sign of the Times,TITLE: Ain't Your Mama,TITLE: All I Ask,TITLE: Supernova,TITLE: One Kiss (with Dua Lipa),TITLE: WTF (Where They From),TITLE: Animals,TITLE: Love Somebody,TITLE: Bang My Head (feat. Sia & Fetty Wap),TITLE: Living For Love,"TITLE: Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)"
2456509179656,100.0,0,0,TITLE: Just the Way You Are,TITLE: Mercy,TITLE: Capital Letters,TITLE: Messin' Around,TITLE: Mr. Put It Down,TITLE: Chained To The Rhythm,TITLE: Easy Love,TITLE: The Way,TITLE: Malibu,TITLE: Praying,TITLE: Wide Awake,TITLE: Lights - Single Version,TITLE: Mama,TITLE: Blurred Lines,TITLE: #thatPOWER
2456509180040,70.0,10.0,20.0,TITLE: Walk On Water (feat. Beyonc?,TITLE: Close,TITLE: Reality - Radio Edit,TITLE: Make Me... (feat. G-Eazy),TITLE: In the Name of Love,TITLE: She Looks So Perfect,TITLE: Jar of Hearts,TITLE: Giant (with Rag'n'Bone Man),TITLE: Worth It,TITLE: Wolves,TITLE: IDGAF,TITLE: Beautiful Birds (feat. Birdy),TITLE: Sparks,TITLE: Monster
2456509180232,70.0,10.0,20.0,TITLE: Into You,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Alive,TITLE: TiK ToK,TITLE: Roses,TITLE: Supplies,TITLE: You Lost Me,TITLE: There for You,TITLE: Titanium (feat. Sia),TITLE: Cold Water (feat. Justin Bieber & M?,TITLE: Perfect Illusion,TITLE: All The Right Moves,TITLE: Applause,TITLE: DJ Got Us Fallin' In Love (feat. Pitbull)
2456509180808,90.0,0,10.0,TITLE: I Luh Ya Papi,TITLE: The Cure,TITLE: Sexy Bitch (feat. Akon),TITLE: Capital Letters,TITLE: I'll Show You,TITLE: Alive,TITLE: Finesse - Remix; feat. Cardi B,TITLE: Company,TITLE: Just Give Me a Reason (feat. Nate Ruess),TITLE: We Are Never Ever Getting Back Together,TITLE: Anaconda,TITLE: Club Can't Handle Me (feat. David Guetta),TITLE: Team,TITLE: One Kiss (with Dua Lipa)
2456509181064,80.0,0,20.0,TITLE: Freak,TITLE: Get Low (with Liam Payne),TITLE: Best Thing I Never Had,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Bang My Head (feat. Sia & Fetty Wap),TITLE: Make Me... (feat. G-Eazy),TITLE: Underneath the Tree,TITLE: Uptown Funk,TITLE: Filthy,TITLE: BURNITUP!,TITLE: This Is What You Came For,TITLE: Fireball (feat. John Ryan),TITLE: Close,TITLE: Run the World (Girls),TITLE: Electricity (with Dua Lipa)
2456509181128,80.0,10.0,10.0,TITLE: What Lovers Do (feat. SZA),TITLE: Pompeii,TITLE: Don't Be A Fool,TITLE: I Love It (feat. Charli XCX),TITLE: Cool Girl,TITLE: What Do You Mean? - Acoustic,TITLE: Secrets,TITLE: Rich Boy,TITLE: Part Of Me,TITLE: Atlas - From 揟he Hunger Games: Catching Fire?Soundtrack,TITLE: Hard,TITLE: We Don't Talk Anymore - DROELOE Remix,TITLE: Sucker,TITLE: Wide Awake
2456509181832,90.0,0,10.0,TITLE: It's On Again - Main Soundtrack,TITLE: We R Who We R,TITLE: Spark The Fire,TITLE: 1+1,TITLE: Memories,TITLE: We Are Never Ever Getting Back Together,TITLE: IDGAF,TITLE: Love Yourself,TITLE: #Beautiful,TITLE: Runnin' (Lose It All),TITLE: Want To,TITLE: Love Me Again,TITLE: Let Me Be Your Lover,TITLE: Million Reasons
2456509182024,100.0,0,0,TITLE: Last Friday Night (T.G.I.F.),TITLE: Run Run Run,TITLE: Applause,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",TITLE: This Is How We Do,TITLE: Into You,TITLE: Antisocial (with Travis Scott),TITLE: Supernova,TITLE: Youth (feat. Khalid),TITLE: Super Bass,TITLE: Just Give Me a Reason (feat. Nate Ruess),TITLE: I'm Not The Only One,"TITLE: Happy - From ""Despicable Me 2""",TITLE: Beautiful Birds (feat. Birdy),TITLE: Mama
2456509182408,80.0,0,20.0,TITLE: Booty,TITLE: Rolling in the Deep,TITLE: Elastic Heart,TITLE: Your Love Is My Drug,TITLE: Too Good,TITLE: Beautiful Birds (feat. Birdy),TITLE: Youth (feat. Khalid),TITLE: Want to Want Me,TITLE: Kiss You,TITLE: Bloodstream,TITLE: All We Know,TITLE: It's On Again - Main Soundtrack,TITLE: Praying,TITLE: This Is What You Came For,TITLE: Waves - Robin Schulz Radio Edit
2456509182856,80.0,0,20.0,TITLE: Boyfriend,TITLE: Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,TITLE: What's My Name?,TITLE: Make Me... (feat. G-Eazy),TITLE: Shake It Off,TITLE: Alive,TITLE: Just Give Me a Reason (feat. Nate Ruess),TITLE: Chandelier,TITLE: Cruel (feat. ZAYN),TITLE: Bad Liar,TITLE: human,TITLE: What Do You Mean?,TITLE: Night Changes,TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack,"TITLE: Me, Myself & I"
2456509183240,80.0,20.0,0,TITLE: Here,TITLE: End Game,TITLE: Cool Girl,TITLE: Call You Mine,TITLE: Raise Your Glass,TITLE: Just Can抰 Get Enough,TITLE: There's Nothing Holdin' Me Back,TITLE: Scars To Your Beautiful,TITLE: Love You Like A Love Song,TITLE: Moment 4 Life - Album Version (Edited),TITLE: Telephone,TITLE: I'm Into You,TITLE: Cool Girl,TITLE: I Don抰 Wanna Live Forever (Fifty Shades Darker),TITLE: Talk (feat. Disclosure)
2456509183624,90.0,10.0,0,TITLE: I Took A Pill In Ibiza - Seeb Remix,TITLE: Mark My Words,TITLE: Night Changes,TITLE: I Love It (feat. Charli XCX),TITLE: Filthy,TITLE: Tee Shirt - Soundtrack Version,TITLE: Sick Boy,TITLE: Birthday,TITLE: Blame,TITLE: Dusk Till Dawn - Radio Edit,TITLE: Something Just Like This,TITLE: Rise,TITLE: Break Free,TITLE: Glad You Came
2456509184008,90.0,0,10.0,TITLE: IDGAF,TITLE: Malibu,TITLE: One Kiss (with Dua Lipa),TITLE: Blame,TITLE: Love Me Harder,TITLE: Truth Hurts,TITLE: Written in the Stars (feat. Eric Turner),TITLE: Memories,TITLE: Dangerous Woman,TITLE: California Gurls,TITLE: Out Of The Woods,TITLE: TKO,TITLE: BO$$,TITLE: 43776
2456509184200,90.0,10.0,0,"TITLE: Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",TITLE: Love,TITLE: Beauty And A Beat,TITLE: We Are Here,TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack,TITLE: Summer,TITLE: Bodak Yellow,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: What Do You Mean? - Acoustic,TITLE: Try,TITLE: Shake It Off,TITLE: Chun-Li,TITLE: 43776,TITLE: Someone You Loved
2456509184520,80.0,10.0,10.0,TITLE: American Oxygen,TITLE: Perfect,TITLE: My My My!,TITLE: Only Girl (In The World),TITLE: Don't,TITLE: Bad Romance,TITLE: Cannonball,TITLE: True Colors,TITLE: Give Me Everything,TITLE: Kissing Strangers,TITLE: Heartbeat Song,TITLE: Love Me Again,TITLE: Set Fire to the Rain,TITLE: Praying
2456509185096,90.0,0,10.0,TITLE: Latch,TITLE: Bloodstream,TITLE: Into You,TITLE: Turn Up the Music,TITLE: Starships,TITLE: Sorry Not Sorry,TITLE: Raise Your Glass,TITLE: Love Runs Out,TITLE: Firework,TITLE: Marry You,TITLE: Capital Letters,TITLE: My Way,TITLE: Till the World Ends,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]
2456509184968,90.0,10.0,0,TITLE: I Know What You Did Last Summer,TITLE: Die Young,TITLE: Strip That Down (feat. Quavo),TITLE: Mercy,TITLE: Girl On Fire (feat. Nicki Minaj) - Inferno Version,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: Influence,TITLE: Keeping Your Head Up,TITLE: Do You Wanna Come Over?,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Genie In a Bottle,TITLE: Havana (feat. Young Thug),TITLE: Love Never Felt So Good,TITLE: Mirrors - Radio Edit
2456509185928,90.0,10.0,0,TITLE: Something Just Like This,TITLE: Chained To The Rhythm,TITLE: Daylight,TITLE: Been You,TITLE: Anaconda,TITLE: NO,TITLE: Sorry,TITLE: Not a Bad Thing,TITLE: Living For Love,TITLE: Here,TITLE: Moves Like Jagger - Studio Recording From The Voice Performance,TITLE: Walks Like Rihanna,TITLE: XO,TITLE: Gorilla
2456509185864,70.0,30.0,0,TITLE: Wings,TITLE: Send My Love (To Your New Lover),TITLE: Baby,TITLE: Don't Stop the Party (feat. TJR),TITLE: Water Under the Bridge,"TITLE: How Far I'll Go - From ""Moana""",TITLE: Worth It,TITLE: Dark Horse,TITLE: Starboy,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: Closer,TITLE: End Game,TITLE: Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verr鋞er,TITLE: Miss You (with Major Lazer & Tory Lanez)
2456509186440,80.0,0,20.0,TITLE: What's My Name?,TITLE: Crazy Kids (feat. will.i.am),TITLE: Hello,TITLE: Stronger (What Doesn't Kill You),TITLE: Telephone,TITLE: There for You,TITLE: It Will Rain,"TITLE: Happy - From ""Despicable Me 2""",TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: I'll Show You,TITLE: Diamonds,TITLE: Body Say,TITLE: ...Ready For It? - BloodPop?Remix,TITLE: Cheers (Drink To That),TITLE: Silence
2456509186952,80.0,10.0,10.0,TITLE: Truth Hurts,TITLE: Younger Now,"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",TITLE: Behind Your Back,TITLE: Set Fire to the Rain,TITLE: The One That Got Away,TITLE: That's What I Like,TITLE: Sign of the Times,TITLE: Into You,TITLE: Gorilla,TITLE: Sugar,TITLE: WTF (Where They From),TITLE: Daylight,TITLE: BO$$
2456509186824,90.0,0,10.0,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Rock N Roll,TITLE: Diamonds,TITLE: Come & Get It,TITLE: Blurred Lines,TITLE: Wiggle (feat. Snoop Dogg),TITLE: Girl On Fire (feat. Nicki Minaj) - Inferno Version,TITLE: Sick Boy,TITLE: Booty,TITLE: Bloodstream,TITLE: Look What You Made Me Do,TITLE: BURNITUP!,TITLE: Can't Hold Us (feat. Ray Dalton),TITLE: Kill Em With Kindness
2456509187592,70.0,10.0,20.0,TITLE: I Got You,TITLE: Dusk Till Dawn - Radio Edit,TITLE: The Hills,TITLE: Make Me... (feat. G-Eazy),TITLE: In My Blood,TITLE: Stay The Night - Featuring Hayley Williams Of Paramore,TITLE: Higher Love,TITLE: Kissing Strangers,TITLE: Up,TITLE: Crying in the Club,TITLE: Don't Stop the Party (feat. TJR),TITLE: In My Blood,TITLE: The Edge Of Glory,TITLE: Castle Walls (feat. Christina Aguilera)
2456509188296,90.0,0,10.0,TITLE: Sorry Not Sorry,TITLE: Yeah 3x,TITLE: I Wanna Go,TITLE: One More Night,TITLE: Heartbeat Song,TITLE: What's My Name?,TITLE: Rich Love (with Seeb),TITLE: Hello,TITLE: We Are Young (feat. Janelle Mon醗),TITLE: Invitation,TITLE: Born This Way,TITLE: Story of My Life,TITLE: Blow Me (One Last Kiss),"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")"
2456509188168,80.0,10.0,10.0,TITLE: I Like It,TITLE: Love Incredible (feat. Camila Cabello),TITLE: Love You Like A Love Song,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Messin' Around,TITLE: Runnin' (Lose It All),TITLE: #Beautiful,TITLE: Walks Like Rihanna,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: Praying,TITLE: Light It Up (feat. Nyla & Fuse ODG) [Remix],TITLE: Good Time,TITLE: Mr. Put It Down
