USER ID,POP_rate,ROCK_rate,TECHNO_rate,SONGS_LISTENED,SONGS_RECOMMENDED
2061937685960,0,0,0,TITLE: #thatPOWER,TITLE: Stitches,TITLE: Familiar,TITLE: Sweet Nothing (feat. Florence Welch),TITLE: Titanium (feat. Sia),TITLE: What Do You Mean?,TITLE: Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,TITLE: I Love It (feat. Charli XCX),TITLE: Brave,TITLE: Cut To The Feeling
2061937686536,0,0,0,TITLE: What I Need (feat. Kehlani),TITLE: Secrets,TITLE: Only Girl (In The World),TITLE: Dark Horse,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: Dance Again,TITLE: Work,TITLE: Lemon,TITLE: Wings,TITLE: Shallow - Radio Edit
2061937687048,0,0,0,TITLE: Baby,TITLE: Work,TITLE: Wherever I Go,TITLE: There's Nothing Holdin' Me Back,TITLE: Sugar (feat. Francesco Yates),TITLE: Just the Way You Are,TITLE: Latch,TITLE: Whataya Want from Me,TITLE: Look What You Made Me Do,TITLE: Just Give Me a Reason (feat. Nate Ruess)
2061937687176,0,0,0,TITLE: Love The Way You Lie,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: The Hills,TITLE: Kiss You,TITLE: Water Under the Bridge,TITLE: Trampoline (with ZAYN),TITLE: Night Changes,TITLE: Beautiful Birds (feat. Birdy),TITLE: We Are Never Ever Getting Back Together,TITLE: Close
2061937687752,0,0,0,TITLE: Something Just Like This,TITLE: Die Young,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: I Wanna Go,TITLE: Invading My Mind,TITLE: Run Away With Me,TITLE: Cold Water (feat. Justin Bieber & M?,TITLE: Underneath the Tree,TITLE: Mama,TITLE: Words as Weapons
2061937688008,0,0,0,TITLE: Body Say,TITLE: The Greatest,TITLE: Clown,TITLE: Cake By The Ocean,TITLE: OK - Spotify Version,TITLE: Diamonds,TITLE: First Time,TITLE: Love On The Brain,TITLE: Sheezus,TITLE: Bloodstream
2061937688072,0,0,0,TITLE: For You (With Rita Ora),TITLE: Company,TITLE: Work,TITLE: Cut To The Feeling,TITLE: All Around The World (La La La),TITLE: Sexy And I Know It,TITLE: Spark The Fire,TITLE: Let Her Go,TITLE: Turn Up the Music,TITLE: La La La (Brasil 2014) (feat. Carlinhos Brown)
2061937688904,0,0,0,TITLE: LIKE I WOULD,TITLE: Play Hard (feat. Ne-Yo & Akon) - New Edit,TITLE: Like I'm Gonna Lose You (feat. John Legend),TITLE: Scars To Your Beautiful,TITLE: L.A.LOVE (la la),TITLE: Glad You Came,TITLE: Up,TITLE: Wish That You Were Here - From 揗iss Peregrine抯 Home for Peculiar Children?Original Motion Picture,TITLE: Tonight (I'm Fuckin' You),TITLE: The Feeling
2061937688776,0,0,0,TITLE: Million Years Ago,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Fancy,TITLE: I Don't Care (with Justin Bieber),TITLE: Tequila,TITLE: MOVE TO MIAMI,TITLE: Lips Are Movin,TITLE: Legendary Lovers,"TITLE: Me, Myself & I",TITLE: Champagne Problems
2061937689672,0,0,0,TITLE: Closer,TITLE: Don't Call Me Up,TITLE: All We Know,TITLE: Lust for Life (with The Weeknd),"TITLE: Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",TITLE: Team,TITLE: OMG (feat. will.i.am),TITLE: Mercy,TITLE: Dog Days Are Over,TITLE: The Hills
2061937689864,0,0,0,TITLE: Blah Blah Blah (feat. 3OH!3),TITLE: Foolish Games,TITLE: My First Kiss - feat. Ke$ha,TITLE: Rich Love (with Seeb),TITLE: This Town,TITLE: We Are Young (feat. Janelle Mon醗),TITLE: Love Me Like You,TITLE: Kiss You,TITLE: In the Name of Love,TITLE: Kills You Slowly
2061937690312,0,0,0,TITLE: What's My Name?,TITLE: Stitches,TITLE: Give It 2 U,TITLE: Firework,TITLE: Sign of the Times,TITLE: Invitation,TITLE: Toothbrush,TITLE: Ferrari,TITLE: Make Me Like You,TITLE: Let Her Go
2061937690888,0,0,0,TITLE: St Jude,TITLE: Stitches,TITLE: Roar,TITLE: Can't Remember to Forget You (feat. Rihanna),TITLE: Reality (feat. Janieck Devy) - Radio Edit,TITLE: S&M Remix,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: All I Ask,TITLE: #Beautiful,TITLE: The Time (Dirty Bit)
2061937691144,0,0,0,TITLE: Animal,TITLE: Love Yourself,TITLE: Young Girls,TITLE: Want To,TITLE: The Cure,TITLE: TiK ToK,TITLE: One Kiss (with Dua Lipa),TITLE: Starving,TITLE: Do You Wanna Come Over?,TITLE: Electric Love
2061937690952,0,0,0,TITLE: Sparks,TITLE: Here,TITLE: California Gurls,TITLE: Work Bitch,TITLE: Love The Way You Lie,TITLE: Elastic Heart,TITLE: One Call Away (feat. Tyga) - Remix,TITLE: L.A.LOVE (la la),TITLE: Problem,TITLE: Can't Hold Us (feat. Ray Dalton)
2061937691976,0,0,0,TITLE: St Jude,TITLE: Run Run Run,TITLE: Bad At Love,TITLE: Chun-Li,TITLE: Part Of Me,TITLE: We Own The Night,TITLE: Mercy,TITLE: Turning Page,TITLE: Memories,TITLE: Dance Again
2061937691912,0,0,0,TITLE: I Feel It Coming,TITLE: Cross Me (feat. Chance the Rapper & PnB Rock),TITLE: What the Hell,TITLE: Payphone,TITLE: I'm Not The Only One,TITLE: This Is What You Came For,TITLE: 43776,TITLE: What Lovers Do (feat. SZA),TITLE: The Cure,TITLE: All About That Bass
2061937696840,0,0,0,TITLE: Marry You,TITLE: The Cure,TITLE: Birthday,TITLE: Hard,TITLE: Drunk in Love,TITLE: Break Free,TITLE: BURNITUP!,TITLE: All About That Bass,TITLE: Get Low (with Liam Payne),TITLE: Teenage Dream
2061937697096,0,0,0,TITLE: Confident,TITLE: Good Time,TITLE: Love Me Again,TITLE: Cooler Than Me - Single Mix,TITLE: Meet Me Halfway,TITLE: Sweet Nothing (feat. Florence Welch),TITLE: Supplies,TITLE: Blame,TITLE: I Like It,TITLE: Picky - Remix
2061937697480,0,0,0,TITLE: Lemon,TITLE: #Beautiful,TITLE: My My My!,TITLE: I Luh Ya Papi,TITLE: Paradise,TITLE: Thinking out Loud,TITLE: S&M Remix,TITLE: Give It 2 U,TITLE: WTF (Where They From),TITLE: Alejandro
2061937697928,0,0,0,TITLE: It's On Again - Main Soundtrack,TITLE: Play Hard (feat. Ne-Yo & Akon) - New Edit,TITLE: Prayer in C - Robin Schulz Radio Edit,TITLE: Cheap Thrills,TITLE: Give Me Everything,TITLE: E.T.,TITLE: Focus,TITLE: I Knew You Were Trouble.,TITLE: Love Never Felt So Good,TITLE: Cool Girl
2061937697544,0,0,0,TITLE: TKO,TITLE: I'm Into You,TITLE: Love Me Again,TITLE: Don't You Worry Child - Radio Edit,TITLE: Castle Walls (feat. Christina Aguilera),TITLE: Rockabye (feat. Sean Paul & Anne-Marie),TITLE: Dark Horse,TITLE: Dangerous,TITLE: Teenage Dream,TITLE: Walk On Water (feat. Beyonc?
2061937698504,0,0,0,TITLE: True Colors,TITLE: Bloodstream,TITLE: Impossible,TITLE: Confident,TITLE: Really Don't Care,TITLE: Like A G6,TITLE: Sucker,TITLE: Daylight,TITLE: End Game,TITLE: Talk Dirty (feat. 2 Chainz)
2061937699080,0,0,0,TITLE: G.U.Y.,TITLE: Problem,TITLE: Bad At Love,TITLE: Rock That Body,TITLE: Roses,TITLE: A Thousand Years,TITLE: Words as Weapons,TITLE: Love On The Brain,TITLE: Living For Love,TITLE: Anaconda
2061937698760,0,0,0,TITLE: Freak,TITLE: I'll Show You,TITLE: Wolves,TITLE: OK - Spotify Version,TITLE: Sparks,"TITLE: Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",TITLE: The Way,TITLE: Heroes (we could be),TITLE: Let Her Go,TITLE: Work from Home (feat. Ty Dolla $ign)
2061937699144,0,0,0,TITLE: My Way,TITLE: The One That Got Away,TITLE: Cool Girl,TITLE: Influence,TITLE: Drunk in Love,TITLE: Doesn't Mean Anything,TITLE: Mercy,TITLE: Made In The USA,TITLE: Cut To The Feeling,TITLE: Starving
2061937700104,0,0,0,TITLE: Behind Your Back,TITLE: Story of My Life,TITLE: Just Give Me a Reason (feat. Nate Ruess),"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",TITLE: Stay With Me,TITLE: Blown,TITLE: We Don't Talk Anymore - DROELOE Remix,TITLE: Booty,TITLE: Sick Boy,TITLE: Rolling in the Deep
2061937699976,0,0,0,TITLE: Atlas - From 揟he Hunger Games: Catching Fire?Soundtrack,TITLE: Girl On Fire (feat. Nicki Minaj) - Inferno Version,TITLE: Lemon,TITLE: Love Runs Out,TITLE: Tequila,TITLE: Party Rock Anthem,TITLE: Booty,TITLE: Capital Letters,TITLE: Rude,TITLE: Best Thing I Never Had
2061937700616,0,0,0,TITLE: Rather Be (feat. Jess Glynne),TITLE: Let Me Be Your Lover,TITLE: It Ain't Me (with Selena Gomez),TITLE: Love Yourself,TITLE: I Took A Pill In Ibiza - Seeb Remix,TITLE: American Oxygen,"TITLE: How Far I'll Go - From ""Moana""",TITLE: Stitches,TITLE: Easy Love,TITLE: Perfect Illusion
2061937701128,0,0,0,TITLE: Mi Gente (feat. Beyonc?,TITLE: Sick Boy,TITLE: Rolling in the Deep,TITLE: My My My!,TITLE: On My Mind,TITLE: Club Can't Handle Me (feat. David Guetta),TITLE: DJ Got Us Fallin' In Love (feat. Pitbull),TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: 24K Magic,TITLE: Thinking out Loud
2061937701064,0,0,0,TITLE: WTF (Where They From),TITLE: My My My!,TITLE: BURNITUP!,TITLE: Tired,TITLE: Desire,TITLE: #Beautiful,TITLE: Hands To Myself,TITLE: Wake Me Up,TITLE: Marry The Night,TITLE: Don't You Worry Child - Radio Edit
2061937701832,0,0,0,TITLE: Summer,TITLE: Come Get It Bae,TITLE: What Do You Mean?,TITLE: Blown,TITLE: Ghosttown,TITLE: no tears left to cry,TITLE: Lust for Life (with The Weeknd),TITLE: Don't Call Me Up,TITLE: OK - Spotify Version,TITLE: Booty
2061937702408,0,0,0,TITLE: Run Run Run,TITLE: Reality (feat. Janieck Devy) - Radio Edit,TITLE: Stay,TITLE: What Do You Mean?,TITLE: Chandelier,TITLE: Tonight Tonight,TITLE: You Da One,TITLE: Hold It Against Me,TITLE: Sorry Not Sorry,TITLE: Good as Hell (feat. Ariana Grande) - Remix
2061937702536,0,0,0,TITLE: Want To,TITLE: Not Myself Tonight,TITLE: Young Girls,TITLE: Ferrari,TITLE: We Are Here,TITLE: Toothbrush,TITLE: You And I,TITLE: Story of My Life,TITLE: Body Say,TITLE: Thinking out Loud
2061937703048,0,0,0,TITLE: Tell Me You Love Me - NOTD Remix,TITLE: 3,TITLE: Mercy,TITLE: Close,TITLE: Sparks,TITLE: Ferrari,TITLE: Good Time,TITLE: Crying in the Club,"TITLE: Feel The Light - From The ""Home"" Soundtrack",TITLE: This Is What You Came For
2061937703304,0,0,0,TITLE: See You Again (feat. Charlie Puth),TITLE: Nothing Breaks Like a Heart (feat. Miley Cyrus),TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: Stronger (What Doesn't Kill You),TITLE: Yesterday (feat. Bebe Rexha),TITLE: Easy Love,TITLE: All I Ask,TITLE: Youth (feat. Khalid),TITLE: This Town,TITLE: Secrets
2061937703112,0,0,0,TITLE: Anywhere,TITLE: Live It Up,TITLE: Time of Our Lives,TITLE: Blame,TITLE: Rude,TITLE: Hurts,TITLE: Trampoline (with ZAYN),TITLE: Rise,"TITLE: Happy - From ""Despicable Me 2""",TITLE: Alive
2061937704136,0,0,0,TITLE: I Wanna Go,TITLE: Up,TITLE: Muny - Album Version (Edited),TITLE: Make Me... (feat. G-Eazy),TITLE: International Love,TITLE: PILLOWTALK,TITLE: Company,TITLE: Perfect Illusion,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: Overdose
2061937704264,0,0,0,TITLE: If I Had You,TITLE: Don't Be so Hard on Yourself,TITLE: Let Me Be Your Lover,TITLE: Slow Hands,TITLE: Wolves,TITLE: Final Song,TITLE: Happier,TITLE: Mercy,TITLE: Empire State of Mind (Part II) Broken Down,TITLE: Drunk in Love
2061937704392,0,0,0,TITLE: Take It Off,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Prayer in C - Robin Schulz Radio Edit,TITLE: Invading My Mind,TITLE: The Greatest,TITLE: S&M Remix,TITLE: Domino,TITLE: Heart Attack,TITLE: no tears left to cry,TITLE: Cannonball
2061937705160,0,0,0,TITLE: I Know What You Did Last Summer,TITLE: Cheap Thrills,TITLE: Behind Your Back,TITLE: I'm Into You,TITLE: Body Moves,TITLE: Love Runs Out,TITLE: Trumpets,TITLE: If I Lose Myself - Alesso vs OneRepublic,TITLE: Angel,TITLE: Love The Way You Lie
2061937705032,0,0,0,TITLE: Swish Swish,TITLE: Let Me Love You,TITLE: Really Don't Care,TITLE: In the Name of Love,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: Reggaet髇 Lento (Remix),TITLE: Love Yourself,TITLE: Meet Me Halfway,TITLE: One Kiss (with Dua Lipa)
2061937705928,0,0,0,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: Partition,TITLE: Locked Out of Heaven,TITLE: Pep Rally,TITLE: Kissing Strangers - Remix,TITLE: Something Just Like This,TITLE: Rockabye (feat. Sean Paul & Anne-Marie),TITLE: Underneath the Tree,TITLE: Invading My Mind,TITLE: Only Love Can Hurt Like This
2061937706504,0,0,0,TITLE: Hands To Myself,TITLE: Maps,TITLE: Kill Em With Kindness,TITLE: Burn,TITLE: Crazy Kids (feat. will.i.am),TITLE: Uptown Funk,TITLE: Steal My Girl,TITLE: Genie In a Bottle,TITLE: La La La (Brasil 2014) (feat. Carlinhos Brown),TITLE: Give Me Everything
2061937706632,0,0,0,TITLE: Confident,TITLE: L.A.LOVE (la la),TITLE: Cold Water (feat. Justin Bieber & M?,TITLE: Don't Be so Hard on Yourself,"TITLE: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",TITLE: Rather Be (feat. Jess Glynne),TITLE: Whataya Want from Me,TITLE: Blow,TITLE: Sing,TITLE: Lips Are Movin
2061937707272,0,0,0,TITLE: Don't Let Me Down,TITLE: Rude,TITLE: Ghosttown,TITLE: Happier,TITLE: Glad You Came,TITLE: Love Me Harder,TITLE: Naturally,TITLE: Messin' Around,TITLE: These Days,TITLE: Chained To The Rhythm
2061937707464,0,0,0,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",TITLE: Ferrari,TITLE: Part Of Me,TITLE: Some Nights,TITLE: Messin' Around,TITLE: Marry The Night,TITLE: See You Again (feat. Charlie Puth),TITLE: Ain't Your Mama,TITLE: Beauty And A Beat,TITLE: California Gurls
2061937707592,0,0,0,TITLE: What Do You Mean? - Acoustic,TITLE: Applause,TITLE: Touch (feat. Kid Ink),TITLE: She Looks So Perfect,TITLE: Perfect Illusion,TITLE: Light It Up (feat. Nyla & Fuse ODG) [Remix],TITLE: Easy Love,TITLE: Only Human,TITLE: Bon app閠it,TITLE: Kissing Strangers
2061937707976,0,0,0,TITLE: Messin' Around,TITLE: Final Song,TITLE: Right Now - Dyro Radio Edit,TITLE: For You (With Rita Ora),TITLE: Partition,TITLE: Greenlight (feat. Flo Rida & LunchMoney Lewis),TITLE: Words as Weapons,TITLE: Love You Like A Love Song,TITLE: A Thousand Years,TITLE: American Oxygen
2061937708488,0,0,0,TITLE: Treasure,TITLE: We Are Never Ever Getting Back Together,"TITLE: Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: A Thousand Years,TITLE: Want to Want Me,TITLE: Out Of The Woods,TITLE: 1+1,TITLE: Like A G6,TITLE: My House
2061937708936,0,0,0,TITLE: Don't Let Me Down,TITLE: Give It 2 U,TITLE: Want To,TITLE: Out Of The Woods,TITLE: Night Changes,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: Come Get It Bae,"TITLE: How Far I'll Go - From ""Moana""",TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack
2061937709704,0,0,0,TITLE: Gorilla,TITLE: No Guidance (feat. Drake),TITLE: The Cure,TITLE: Beautiful Birds (feat. Birdy),TITLE: Summer Bummer (feat. A$AP Rocky & Playboi Carti),TITLE: Break Free,TITLE: Best Song Ever,TITLE: Little Lies,TITLE: Clarity,TITLE: Live It Up
2061937709960,0,0,0,TITLE: Miss You (with Major Lazer & Tory Lanez),TITLE: Only Girl (In The World),TITLE: BURNITUP!,TITLE: I Wanna Go,TITLE: human,TITLE: Call You Mine,TITLE: Supernova,TITLE: Million Years Ago,TITLE: Hard,TITLE: Starving
2061937709768,0,0,0,TITLE: Closer,TITLE: No Vacancy (with Sebasti醤 Yatra),TITLE: The Greatest,TITLE: Make Me... (feat. G-Eazy),TITLE: Right Now - Dyro Radio Edit,TITLE: Good Time,TITLE: Electricity (with Dua Lipa),TITLE: Sugar,TITLE: Live It Up,TITLE: I Don抰 Wanna Live Forever (Fifty Shades Darker)
2061937710856,0,0,0,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: Without You (feat. Usher),TITLE: Yeah 3x,TITLE: Fancy,TITLE: Sing,TITLE: My My My!,TITLE: Perfect Illusion,TITLE: We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],TITLE: Heartbeat Song,TITLE: This Is What You Came For
2061937710984,0,0,0,TITLE: Marry The Night,TITLE: Higher Love,TITLE: Baby Don't Lie,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Girls Like You (feat. Cardi B),TITLE: Everybody Talks,TITLE: Can't Hold Us (feat. Ray Dalton),TITLE: WTF (Where They From),"TITLE: Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",TITLE: Hands To Myself
2061937711240,0,0,0,TITLE: She Looks So Perfect,TITLE: Roses,TITLE: Kills You Slowly,TITLE: People Like Us,TITLE: Mercy,TITLE: Paris,TITLE: Kissing Strangers,TITLE: Hold It Against Me,TITLE: My My My!,TITLE: Sugar (feat. Francesco Yates)
2061937711752,0,0,0,TITLE: St Jude,TITLE: Sheezus,TITLE: Too Good,TITLE: Love Me Harder,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Final Song,TITLE: Him & I (with Halsey),TITLE: Angel,TITLE: Underneath the Tree,TITLE: California Gurls
2061937712200,0,0,0,TITLE: Spark The Fire,TITLE: Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,TITLE: Some Nights,TITLE: Too Good,TITLE: The One That Got Away,"TITLE: Let Me Go (with Alesso, Florida Georgia Line & watt)",TITLE: Electricity (with Dua Lipa),TITLE: Only Girl (In The World),TITLE: Malibu,TITLE: This Town
2061937712328,0,0,0,TITLE: Uptown Funk,TITLE: Payphone,TITLE: Work from Home (feat. Ty Dolla $ign),TITLE: I Got You,TITLE: Never Be the Same - Radio Edit,TITLE: Hello,TITLE: Chained To The Rhythm,TITLE: The One That Got Away,TITLE: Grenade,TITLE: Hall of Fame
2061937713032,0,0,0,TITLE: Million Years Ago,TITLE: Boom Boom,TITLE: What the Hell,TITLE: One More Night,TITLE: Bang Bang,TITLE: Steal My Girl,TITLE: Birthday,TITLE: Just the Way You Are,TITLE: Tee Shirt - Soundtrack Version,TITLE: Elastic Heart
2061937712904,0,0,0,TITLE: La La La (Brasil 2014) (feat. Carlinhos Brown),TITLE: Without You (feat. Usher),TITLE: Animal,TITLE: You And I,TITLE: We Own The Night,TITLE: We Are Young (feat. Janelle Mon醗),TITLE: Look What You Made Me Do,TITLE: I Really Like You,TITLE: South of the Border (feat. Camila Cabello & Cardi B),TITLE: This Town
2061937717448,0,0,0,TITLE: Summer,TITLE: Raise Your Glass,TITLE: First Time,TITLE: Don't Stop the Party (feat. TJR),TITLE: Drip (feat. Migos),TITLE: Cooler Than Me - Single Mix,TITLE: Adore You,TITLE: Shape of You,TITLE: Rise,TITLE: Clarity
2061937718216,0,0,0,"TITLE: Ooh La La (from ""The Smurfs 2"")",TITLE: Roar,TITLE: Say Something,TITLE: Love On Top,TITLE: Loca,TITLE: Not a Bad Thing,TITLE: One Call Away (feat. Tyga) - Remix,TITLE: Perfect,TITLE: Wide Awake,TITLE: Scars To Your Beautiful
2061937718088,0,0,0,TITLE: Monster,TITLE: human,TITLE: Bad Liar,TITLE: Applause,"TITLE: Happy - From ""Despicable Me 2""",TITLE: 7 Years,TITLE: Water Under the Bridge,TITLE: I Knew You Were Trouble.,TITLE: You And I,TITLE: Invading My Mind
2061937718472,0,0,0,TITLE: Starships,TITLE: Atlas - From 揟he Hunger Games: Catching Fire?Soundtrack,TITLE: I Want You To Know,TITLE: Thrift Shop (feat. Wanz),TITLE: Baby,TITLE: Pep Rally,TITLE: Water Under the Bridge,TITLE: Antisocial (with Travis Scott),TITLE: Young Girls,TITLE: Free Me
2061937719240,0,0,0,TITLE: Suit & Tie,TITLE: Feel This Moment (feat. Christina Aguilera),TITLE: Don't,TITLE: Rock N Roll,TITLE: Want To,TITLE: Telephone,TITLE: Don't Let Me Down,TITLE: Blurred Lines,TITLE: Don't You Worry Child - Radio Edit,TITLE: Higher
2061937718920,0,0,0,TITLE: Change,TITLE: Sick Boy,TITLE: Pom Poms,TITLE: Take Back the Night,TITLE: Talk Dirty (feat. 2 Chainz),TITLE: Lips Are Movin,TITLE: Latch,TITLE: First Time,TITLE: Chandelier,TITLE: Work
2061937720072,0,0,0,TITLE: Finally Found You,TITLE: My My My!,TITLE: Love Me Like You,TITLE: Crazy Kids (feat. will.i.am),TITLE: Blame,TITLE: Rock That Body,TITLE: Rise,TITLE: We Are Young (feat. Janelle Mon醗),TITLE: Mmm Yeah (feat. Pitbull),TITLE: You Lost Me
2061937720584,0,0,0,TITLE: Tell Me You Love Me - NOTD Remix,TITLE: Paris,TITLE: We Are Never Ever Getting Back Together,TITLE: Made In The USA,TITLE: Higher Love,"TITLE: Love Me Like You Do - From ""Fifty Shades Of Grey""",TITLE: Hall of Fame,TITLE: Body Moves,TITLE: Grenade,"TITLE: How Far I'll Go - From ""Moana"""
2061937720712,0,0,0,TITLE: Desire,TITLE: Words as Weapons,TITLE: Reality - Radio Edit,TITLE: Locked Out of Heaven,TITLE: Live It Up,TITLE: Can't Remember to Forget You (feat. Rihanna),"TITLE: Hold On, We're Going Home",TITLE: Time of Our Lives,TITLE: Hey Brother,TITLE: Same Old Love
2061937721480,0,0,0,TITLE: Dance Again,TITLE: Dangerous,TITLE: Love Yourself,TITLE: LIKE I WOULD,TITLE: Lust for Life (with The Weeknd),TITLE: Steal My Girl,TITLE: I Lived,TITLE: Desire,"TITLE: Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",TITLE: I'm Into You
2061937721416,0,0,0,TITLE: All The Right Moves,TITLE: Bound To You - Burlesque Original Motion Picture Soundtrack,TITLE: Dangerous,TITLE: Anything Could Happen,TITLE: Young Girls,TITLE: Final Song,TITLE: BURNITUP!,TITLE: Work,TITLE: Hey Brother,TITLE: Starships
2061937721800,0,0,0,TITLE: It's On Again - Main Soundtrack,TITLE: Shot Me Down (feat. Skylar Grey) - Radio Edit,TITLE: Beauty And A Beat,"TITLE: I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",TITLE: 7 Years,TITLE: Don't You Worry Child - Radio Edit,TITLE: Break Your Heart,TITLE: What Lovers Do (feat. SZA),TITLE: Where Have You Been,TITLE: Marry The Night
